"Movie","Episode"
"Lucky","2"
"Lucky","3"
"Lucky","4"
"Lucky","7"
"Lucky","9"
"Lucky","13"
"Lucky","17"
"Lucky","18"
"Lucky","20"
"Lucky","22"
"Lucky","28"
"Lucky","30"
"Lucky","33"
"Lucky","37"
"Lucky","39"
"Lucky","42"
"Lucky","46"
"Lucky","48"
"Lucky","54"
"Lucky","56"
"Lucky","58"
"Lucky","59"
"Lucky","62"
"Lucky","63"
"Lucky","65"
"Lucky","68"
"Lucky","71"
"Lucky","75"
"Lucky","77"
"Lucky","79"
"Lucky","80"
"Lucky","84"
"Lucky","86"
"Lucky","94"
"Lucky","103"
"Lucky","111"
"Lucky","114"
"Lucky","116"
"Lucky","123"
"Lucky","125"
"Lucky","126"
"Lucky","127"
"Magic","2"
"Magic","3"
"Magic","5"
"Magic","11"
"Magic","17"
"Magic","24"
"Magic","41"
"Magic","53"
"Magic","54"
"Magic","57"
"Magic","62"
"Magic","63"
"Magic","71"
"Magic","79"
"Magic","83"
"Magic","96"
"Magic","97"
"Magic","99"
"Magic","101"
"Magic","103"
"Magic","125"
"Magic","127"
"Magic","130"
"The Man","2"
"The Man","12"
"The Man","23"
"The Man","26"
"The Man","35"
"The Man","41"
"The Man","67"
"The Man","87"
"The Man","93"
"The Man","97"
"The Man","98"
"The Man","100"
"The Man","102"
"The Man","106"
"The Man","111"
"The Man","114"
"The Man","116"
"The Man","126"
"Material","2"
"Material","12"
"Material","13"
"Material","17"
"Material","20"
"Material","29"
"Material","30"
"Material","31"
"Material","32"
"Material","35"
"Material","59"
"Material","66"
"Material","73"
"Material","74"
"Material","76"
"Material","78"
"Material","82"
"Material","83"
"Material","85"
"Material","86"
"Material","89"
"Material","98"
"Material","105"
"Material","111"
"Material","113"
"Material","126"
"Material","127"
"Material","129"
"Mom","2"
"Mom","4"
"Mom","7"
"Mom","8"
"Mom","14"
"Mom","15"
"Mom","21"
"Mom","23"
"Mom","24"
"Mom","25"
"Mom","37"
"Mom","39"
"Mom","50"
"Mom","55"
"Mom","57"
"Mom","58"
"Mom","64"
"Mom","69"
"Mom","71"
"Mom","79"
"Mom","82"
"Mom","84"
"Mom","85"
"Mom","88"
"Mom","89"
"Mom","90"
"Mom","96"
"Mom","105"
"Mom","106"
"Mom","109"
"Mom","110"
"Mom","117"
"Mom","120"
"Mom","126"
"Mother","2"
"Mother","4"
"Mother","14"
"Mother","15"
"Mother","20"
"Mother","21"
"Mother","22"
"Mother","23"
"Mother","26"
"Mother","27"
"Mother","28"
"Mother","30"
"Mother","35"
"Mother","39"
"Mother","42"
"Mother","43"
"Mother","50"
"Mother","55"
"Mother","57"
"Mother","60"
"Mother","61"
"Mother","62"
"Mother","63"
"Mother","72"
"Mother","79"
"Mother","87"
"Mother","89"
"Mother","94"
"Mother","96"
"Mother","97"
"Mother","99"
"Mother","101"
"Mother","105"
"Mother","111"
"Mother","112"
"Mother","113"
"Mother","115"
"Mother","116"
"Mother","118"
"Mother","123"
"Mother","128"
"Moving","2"
"Moving","3"
"Moving","5"
"Moving","6"
"Moving","8"
"Moving","10"
"Moving","11"
"Moving","14"
"Moving","16"
"Moving","17"
"Moving","18"
"Moving","19"
"Moving","20"
"Moving","21"
"Moving","23"
"Moving","25"
"Moving","26"
"Moving","27"
"Moving","31"
"Moving","33"
"Moving","35"
"Moving","39"
"Moving","42"
"Moving","44"
"Moving","49"
"Moving","50"
"Moving","52"
"Moving","55"
"Moving","56"
"Moving","57"
"Moving","63"
"Moving","66"
"Moving","69"
"Moving","73"
"Moving","74"
"Moving","75"
"Moving","78"
"Moving","79"
"Moving","81"
"Moving","82"
"Moving","83"
"Moving","84"
"Moving","87"
"Moving","88"
"Moving","89"
"Moving","93"
"Moving","95"
"Moving","98"
"Moving","99"
"Moving","100"
"Moving","101"
"Moving","104"
"Moving","105"
"Moving","106"
"Moving","107"
"Moving","109"
"Moving","113"
"Moving","115"
"Moving","116"
"Moving","117"
"Moving","119"
"Moving","121"
"Moving","122"
"Moving","124"
"Moving","126"
"Moving","128"
"Moving","129"
"Moving","130"
"The Music","2"
"The Music","8"
"The Music","10"
"The Music","12"
"The Music","18"
"The Music","19"
"The Music","21"
"The Music","29"
"The Music","30"
"The Music","42"
"The Music","51"
"The Music","53"
"The Music","56"
"The Music","57"
"The Music","61"
"The Music","62"
"The Music","70"
"The Music","75"
"The Music","78"
"The Music","81"
"The Music","85"
"The Music","86"
"The Music","87"
"The Music","104"
"The Music","110"
"The Music","113"
"The Music","117"
"The Music","125"
"The Music","126"
"My Life","2"
"My Life","4"
"My Life","13"
"My Life","15"
"My Life","17"
"My Life","18"
"My Life","19"
"My Life","23"
"My Life","29"
"My Life","33"
"My Life","39"
"My Life","46"
"My Life","48"
"My Life","50"
"My Life","51"
"My Life","52"
"My Life","62"
"My Life","64"
"My Life","68"
"My Life","69"
"My Life","81"
"My Life","82"
"My Life","83"
"My Life","84"
"My Life","85"
"My Life","91"
"My Life","96"
"My Life","98"
"My Life","100"
"My Life","101"
"My Life","103"
"My Life","105"
"My Life","106"
"My Life","114"
"My Life","116"
"My Life","123"
"My Life","126"
"My Life","128"
"My Life","130"
"My Son","2"
"My Son","18"
"My Son","29"
"My Son","43"
"My Son","90"
"My Son","96"
"My Son","125"
"Network","2"
"Network","7"
"Network","8"
"Network","14"
"Network","16"
"Network","20"
"Network","25"
"Network","35"
"Network","40"
"Network","42"
"Network","66"
"Network","79"
"Network","84"
"Network","96"
"Network","99"
"Network","100"
"Network","102"
"Network","106"
"Network","112"
"Network","113"
"Network","121"
"Network","128"
"Night","2"
"Night","8"
"Night","9"
"Night","11"
"Night","14"
"Night","15"
"Night","16"
"Night","17"
"Night","19"
"Night","20"
"Night","21"
"Night","23"
"Night","24"
"Night","26"
"Night","33"
"Night","35"
"Night","39"
"Night","40"
"Night","43"
"Night","45"
"Night","46"
"Night","48"
"Night","49"
"Night","50"
"Night","51"
"Night","52"
"Night","53"
"Night","55"
"Night","58"
"Night","61"
"Night","62"
"Night","63"
"Night","64"
"Night","66"
"Night","69"
"Night","70"
"Night","76"
"Night","79"
"Night","81"
"Night","82"
"Night","88"
"Night","90"
"Night","91"
"Night","93"
"Night","95"
"Night","96"
"Night","97"
"Night","98"
"Night","102"
"Night","103"
"Night","104"
"Night","106"
"Night","107"
"Night","108"
"Night","109"
"Night","110"
"Night","112"
"Night","113"
"Night","114"
"Night","115"
"Night","116"
"Night","117"
"Night","119"
"Night","120"
"Night","121"
"Night","122"
"Night","123"
"Night","125"
"Night","126"
"Night","127"
"Night","128"
"Night","129"
"Night","130"
"North","2"
"North","31"
"North","49"
"North","55"
"North","56"
"North","60"
"North","92"
"North","109"
"North","112"
"North","117"
"North","126"
"North","130"
"Nothing to Lose","2"
"The Other","2"
"The Other","3"
"The Other","4"
"The Other","5"
"The Other","6"
"The Other","7"
"The Other","8"
"The Other","9"
"The Other","10"
"The Other","11"
"The Other","12"
"The Other","13"
"The Other","14"
"The Other","15"
"The Other","16"
"The Other","17"
"The Other","18"
"The Other","19"
"The Other","20"
"The Other","21"
"The Other","22"
"The Other","23"
"The Other","24"
"The Other","25"
"The Other","27"
"The Other","28"
"The Other","29"
"The Other","30"
"The Other","31"
"The Other","32"
"The Other","33"
"The Other","34"
"The Other","35"
"The Other","37"
"The Other","38"
"The Other","39"
"The Other","40"
"The Other","41"
"The Other","42"
"The Other","44"
"The Other","45"
"The Other","47"
"The Other","48"
"The Other","49"
"The Other","50"
"The Other","52"
"The Other","53"
"The Other","55"
"The Other","56"
"The Other","57"
"The Other","59"
"The Other","60"
"The Other","61"
"The Other","62"
"The Other","63"
"The Other","65"
"The Other","66"
"The Other","67"
"The Other","68"
"The Other","69"
"The Other","70"
"The Other","72"
"The Other","73"
"The Other","74"
"The Other","76"
"The Other","77"
"The Other","78"
"The Other","79"
"The Other","80"
"The Other","81"
"The Other","82"
"The Other","83"
"The Other","84"
"The Other","85"
"The Other","87"
"The Other","88"
"The Other","89"
"The Other","90"
"The Other","91"
"The Other","92"
"The Other","94"
"The Other","95"
"The Other","96"
"The Other","97"
"The Other","98"
"The Other","99"
"The Other","101"
"The Other","102"
"The Other","103"
"The Other","104"
"The Other","105"
"The Other","106"
"The Other","107"
"The Other","108"
"The Other","109"
"The Other","111"
"The Other","112"
"The Other","113"
"The Other","114"
"The Other","115"
"The Other","116"
"The Other","117"
"The Other","118"
"The Other","120"
"The Other","121"
"The Other","123"
"The Other","124"
"The Other","125"
"The Other","126"
"The Other","127"
"The Other","128"
"The Other","129"
"The Other","130"
"Other People","2"
"Other People","4"
"Other People","8"
"Other People","11"
"Other People","14"
"Other People","15"
"Other People","16"
"Other People","18"
"Other People","19"
"Other People","20"
"Other People","21"
"Other People","25"
"Other People","27"
"Other People","33"
"Other People","34"
"Other People","39"
"Other People","42"
"Other People","48"
"Other People","50"
"Other People","52"
"Other People","53"
"Other People","56"
"Other People","57"
"Other People","58"
"Other People","62"
"Other People","63"
"Other People","67"
"Other People","70"
"Other People","71"
"Other People","75"
"Other People","78"
"Other People","82"
"Other People","84"
"Other People","85"
"Other People","91"
"Other People","93"
"Other People","95"
"Other People","96"
"Other People","98"
"Other People","99"
"Other People","100"
"Other People","102"
"Other People","103"
"Other People","105"
"Other People","106"
"Other People","107"
"Other People","109"
"Other People","113"
"Other People","114"
"Other People","115"
"Other People","117"
"Other People","118"
"Other People","119"
"Other People","121"
"Other People","122"
"Other People","123"
"Other People","124"
"Other People","125"
"Other People","128"
"Other People","129"
"Parents","2"
"Parents","4"
"Parents","14"
"Parents","15"
"Parents","17"
"Parents","19"
"Parents","23"
"Parents","24"
"Parents","29"
"Parents","30"
"Parents","34"
"Parents","35"
"Parents","50"
"Parents","54"
"Parents","56"
"Parents","57"
"Parents","58"
"Parents","62"
"Parents","68"
"Parents","70"
"Parents","79"
"Parents","80"
"Parents","82"
"Parents","88"
"Parents","89"
"Parents","90"
"Parents","92"
"Parents","94"
"Parents","96"
"Parents","98"
"Parents","102"
"Parents","105"
"Parents","112"
"Parents","113"
"Parents","118"
"Parents","120"
"Parents","126"
"Partner","2"
"Partner","7"
"Partner","16"
"Partner","19"
"Partner","22"
"Partner","32"
"Partner","47"
"Partner","52"
"Partner","53"
"Partner","56"
"Partner","64"
"Partner","65"
"Partner","75"
"Partner","79"
"Partner","80"
"Partner","82"
"Partner","85"
"Partner","86"
"Partner","88"
"Partner","89"
"Partner","90"
"Partner","92"
"Partner","98"
"Partner","108"
"Partner","116"
"Partner","124"
"Partner","128"
"Persona","2"
"Persona","14"
"Persona","40"
"Persona","55"
"Persona","87"
"Persona","123"
"Persona","128"
"Pieces","2"
"Pieces","3"
"Pieces","4"
"Pieces","5"
"Pieces","7"
"Pieces","11"
"Pieces","12"
"Pieces","16"
"Pieces","17"
"Pieces","21"
"Pieces","24"
"Pieces","30"
"Pieces","38"
"Pieces","41"
"Pieces","42"
"Pieces","56"
"Pieces","57"
"Pieces","58"
"Pieces","60"
"Pieces","62"
"Pieces","64"
"Pieces","67"
"Pieces","73"
"Pieces","78"
"Pieces","84"
"Pieces","85"
"Pieces","86"
"Pieces","90"
"Pieces","93"
"Pieces","98"
"Pieces","101"
"Pieces","104"
"Pieces","105"
"Pieces","111"
"Pieces","113"
"Pieces","117"
"Pieces","118"
"Pieces","119"
"Pieces","123"
"Pieces","125"
"Pieces","126"
"Pieces","127"
"Pieces","128"
"Planes","2"
"Planes","18"
"Planes","57"
"Planes","64"
"Planes","123"
"Planes","125"
"The President","2"
"The President","33"
"The President","53"
"The President","57"
"The President","88"
"The President","109"
"The President","121"
"Pure","2"
"Pure","14"
"Pure","17"
"Pure","18"
"Pure","21"
"Pure","23"
"Pure","24"
"Pure","32"
"Pure","40"
"Pure","41"
"Pure","44"
"Pure","51"
"Pure","55"
"Pure","56"
"Pure","57"
"Pure","58"
"Pure","66"
"Pure","70"
"Pure","79"
"Pure","81"
"Pure","82"
"Pure","87"
"Pure","97"
"Pure","98"
"Pure","103"
"Pure","104"
"Pure","107"
"Pure","109"
"Pure","111"
"Pure","113"
"Pure","116"
"Pure","117"
"Pure","118"
"Pure","124"
"Pure","125"
"Pure","126"
"Pure","130"
"Rabbits","2"
"Rabbits","15"
"Radio","2"
"Radio","10"
"Radio","13"
"Radio","29"
"Radio","75"
"Radio","96"
"Radio","113"
"Radio","116"
"Radio","121"
"Radio","124"
"Radio","129"
"Reagan","2"
"Reagan","56"
"Reagan","61"
"Reagan","71"
"Reagan","98"
"Reagan","114"
"Real Life","2"
"Real Life","6"
"Real Life","21"
"Real Life","27"
"Real Life","28"
"Real Life","30"
"Real Life","37"
"Real Life","43"
"Real Life","44"
"Real Life","73"
"Real Life","83"
"Real Life","86"
"Real Life","88"
"Real Life","94"
"Real Life","98"
"Real Life","101"
"Real Life","106"
"Real Life","112"
"Real Life","115"
"Real Life","116"
"Real Life","123"
"Real Life","125"
"Real Life","128"
"Real Life","130"
"Respect","2"
"Respect","3"
"Respect","6"
"Respect","7"
"Respect","8"
"Respect","9"
"Respect","11"
"Respect","13"
"Respect","19"
"Respect","20"
"Respect","21"
"Respect","23"
"Respect","26"
"Respect","28"
"Respect","33"
"Respect","37"
"Respect","44"
"Respect","45"
"Respect","48"
"Respect","51"
"Respect","52"
"Respect","56"
"Respect","57"
"Respect","59"
"Respect","60"
"Respect","61"
"Respect","62"
"Respect","66"
"Respect","79"
"Respect","81"
"Respect","82"
"Respect","84"
"Respect","85"
"Respect","88"
"Respect","96"
"Respect","98"
"Respect","99"
"Respect","100"
"Respect","101"
"Respect","102"
"Respect","103"
"Respect","104"
"Respect","105"
"Respect","106"
"Respect","107"
"Respect","110"
"Respect","113"
"Respect","114"
"Respect","115"
"Respect","116"
"Respect","117"
"Respect","120"
"Respect","121"
"Respect","122"
"Respect","123"
"Respect","124"
"Respect","126"
"Respect","128"
"Respect","129"
"Respect","130"
"Right Now","2"
"Right Now","3"
"Right Now","4"
"Right Now","5"
"Right Now","6"
"Right Now","9"
"Right Now","11"
"Right Now","13"
"Right Now","14"
"Right Now","15"
"Right Now","16"
"Right Now","20"
"Right Now","22"
"Right Now","25"
"Right Now","28"
"Right Now","30"
"Right Now","35"
"Right Now","41"
"Right Now","42"
"Right Now","45"
"Right Now","46"
"Right Now","55"
"Right Now","56"
"Right Now","62"
"Right Now","63"
"Right Now","64"
"Right Now","65"
"Right Now","66"
"Right Now","69"
"Right Now","73"
"Right Now","74"
"Right Now","78"
"Right Now","79"
"Right Now","80"
"Right Now","82"
"Right Now","88"
"Right Now","90"
"Right Now","93"
"Right Now","96"
"Right Now","97"
"Right Now","99"
"Right Now","100"
"Right Now","103"
"Right Now","105"
"Right Now","106"
"Right Now","107"
"Right Now","108"
"Right Now","109"
"Right Now","110"
"Right Now","112"
"Right Now","113"
"Right Now","115"
"Right Now","117"
"Right Now","118"
"Right Now","120"
"Right Now","121"
"Right Now","123"
"Right Now","124"
"Right Now","126"
"Right Now","127"
"Right Now","128"
"Right Now","130"
"The Right Stuff","2"
"The Right Stuff","121"
"Risk","2"
"Risk","5"
"Risk","9"
"Risk","11"
"Risk","28"
"Risk","33"
"Risk","44"
"Risk","60"
"Risk","69"
"Risk","88"
"Risk","99"
"Risk","102"
"Risk","109"
"Risk","111"
"Risk","112"
"Risk","121"
"Risk","128"
"Room","2"
"Room","3"
"Room","5"
"Room","6"
"Room","8"
"Room","9"
"Room","12"
"Room","13"
"Room","14"
"Room","15"
"Room","16"
"Room","17"
"Room","18"
"Room","19"
"Room","22"
"Room","25"
"Room","26"
"Room","28"
"Room","31"
"Room","32"
"Room","33"
"Room","34"
"Room","35"
"Room","37"
"Room","38"
"Room","40"
"Room","41"
"Room","42"
"Room","43"
"Room","46"
"Room","48"
"Room","49"
"Room","51"
"Room","52"
"Room","54"
"Room","56"
"Room","59"
"Room","60"
"Room","61"
"Room","63"
"Room","64"
"Room","66"
"Room","67"
"Room","68"
"Room","77"
"Room","78"
"Room","79"
"Room","80"
"Room","82"
"Room","83"
"Room","84"
"Room","86"
"Room","88"
"Room","89"
"Room","90"
"Room","93"
"Room","96"
"Room","98"
"Room","100"
"Room","101"
"Room","102"
"Room","103"
"Room","104"
"Room","105"
"Room","106"
"Room","107"
"Room","111"
"Room","113"
"Room","114"
"Room","115"
"Room","116"
"Room","118"
"Room","119"
"Room","121"
"Room","122"
"Room","123"
"Room","125"
"Room","126"
"Room","129"
"Room","130"
"The Room","2"
"The Room","3"
"The Room","5"
"The Room","8"
"The Room","13"
"The Room","16"
"The Room","22"
"The Room","26"
"The Room","31"
"The Room","32"
"The Room","37"
"The Room","46"
"The Room","61"
"The Room","67"
"The Room","78"
"The Room","79"
"The Room","80"
"The Room","82"
"The Room","86"
"The Room","88"
"The Room","89"
"The Room","90"
"The Room","96"
"The Room","98"
"The Room","102"
"The Room","103"
"The Room","106"
"The Room","107"
"The Room","111"
"The Room","115"
"The Room","116"
"The Room","118"
"The Room","122"
"The Room","123"
"The Room","126"
"The Room","129"
"The Room","130"
"Screwed","2"
"Screwed","4"
"Screwed","22"
"Screwed","57"
"Screwed","73"
"Screwed","79"
"Screwed","80"
"Screwed","81"
"Screwed","82"
"Screwed","104"
"Screwed","126"
"Screwed","127"
"She Said","2"
"She Said","4"
"She Said","13"
"She Said","16"
"She Said","45"
"She Said","48"
"She Said","53"
"She Said","56"
"She Said","58"
"She Said","70"
"She Said","77"
"She Said","84"
"She Said","85"
"She Said","89"
"She Said","92"
"She Said","99"
"She Said","100"
"She Said","103"
"She Said","105"
"She Said","115"
"Sister","2"
"Sister","19"
"Sister","22"
"Sister","24"
"Sister","25"
"Sister","50"
"Sister","54"
"Sister","60"
"Sister","62"
"Sister","84"
"Sister","85"
"Sister","95"
"Sister","99"
"Sister","109"
"Sister","114"
"Sister","116"
"Sister","121"
"Sleep","2"
"Sleep","14"
"Sleep","45"
"Sleep","47"
"Sleep","57"
"Sleep","64"
"Sleep","83"
"Sleep","90"
"Sleep","97"
"Sleep","108"
"Sleep","116"
"Sleep","125"
"Sleep","127"
"Sleep","128"
"Sob Sister","2"
"Somewhere","2"
"Somewhere","3"
"Somewhere","8"
"Somewhere","10"
"Somewhere","12"
"Somewhere","13"
"Somewhere","28"
"Somewhere","30"
"Somewhere","39"
"Somewhere","42"
"Somewhere","57"
"Somewhere","59"
"Somewhere","67"
"Somewhere","73"
"Somewhere","76"
"Somewhere","81"
"Somewhere","84"
"Somewhere","85"
"Somewhere","88"
"Somewhere","90"
"Somewhere","91"
"Somewhere","103"
"Somewhere","105"
"Somewhere","106"
"Somewhere","107"
"Somewhere","113"
"Somewhere","115"
"Somewhere","118"
"Somewhere","120"
"Somewhere","123"
"Somewhere","125"
"Somewhere","126"
"Somewhere","128"
"Somewhere","129"
"Son","2"
"Son","7"
"Son","8"
"Son","9"
"Son","11"
"Son","14"
"Son","18"
"Son","29"
"Son","33"
"Son","38"
"Son","43"
"Son","52"
"Son","55"
"Son","56"
"Son","61"
"Son","63"
"Son","78"
"Son","84"
"Son","89"
"Son","90"
"Son","93"
"Son","95"
"Son","96"
"Son","104"
"Son","105"
"Son","106"
"Son","108"
"Son","111"
"Son","115"
"Son","117"
"Son","122"
"Son","123"
"Son","125"
"Soul","2"
"Soul","6"
"Soul","7"
"Soul","15"
"Soul","24"
"Soul","42"
"Soul","52"
"Soul","65"
"Soul","69"
"Soul","73"
"Soul","85"
"Soul","91"
"Soul","99"
"Soul","100"
"Soul","106"
"Soul","112"
"Soul","113"
"Soul","118"
"Soul","126"
"Strangers","2"
"Strangers","5"
"Strangers","8"
"Strangers","15"
"Strangers","39"
"Strangers","84"
"Strangers","124"
"Summer","2"
"Summer","8"
"Summer","11"
"Summer","15"
"Summer","16"
"Summer","17"
"Summer","18"
"Summer","19"
"Summer","22"
"Summer","25"
"Summer","44"
"Summer","55"
"Summer","57"
"Summer","61"
"Summer","62"
"Summer","63"
"Summer","73"
"Summer","81"
"Summer","85"
"Summer","86"
"Summer","90"
"Summer","91"
"Summer","92"
"Summer","102"
"Summer","105"
"Summer","107"
"Summer","109"
"Summer","112"
"Summer","116"
"Summer","118"
"Summer","121"
"Summer","123"
"Summer","126"
"Summer","128"
"Super","2"
"Super","10"
"Super","16"
"Super","18"
"Super","22"
"Super","23"
"Super","29"
"Super","30"
"Super","31"
"Super","33"
"Super","35"
"Super","46"
"Super","48"
"Super","49"
"Super","51"
"Super","52"
"Super","53"
"Super","55"
"Super","56"
"Super","57"
"Super","59"
"Super","60"
"Super","62"
"Super","64"
"Super","65"
"Super","69"
"Super","71"
"Super","73"
"Super","76"
"Super","77"
"Super","79"
"Super","81"
"Super","85"
"Super","89"
"Super","90"
"Super","91"
"Super","92"
"Super","93"
"Super","94"
"Super","95"
"Super","96"
"Super","97"
"Super","98"
"Super","101"
"Super","104"
"Super","106"
"Super","107"
"Super","108"
"Super","109"
"Super","110"
"Super","111"
"Super","113"
"Super","114"
"Super","115"
"Super","117"
"Super","118"
"Super","119"
"Super","120"
"Super","121"
"Super","123"
"Super","124"
"Super","125"
"Super","126"
"Super","127"
"Super","128"
"Super","129"
"Taken","2"
"Taken","8"
"Taken","11"
"Taken","15"
"Taken","18"
"Taken","19"
"Taken","20"
"Taken","25"
"Taken","26"
"Taken","29"
"Taken","30"
"Taken","34"
"Taken","35"
"Taken","40"
"Taken","43"
"Taken","45"
"Taken","47"
"Taken","48"
"Taken","49"
"Taken","51"
"Taken","52"
"Taken","53"
"Taken","54"
"Taken","55"
"Taken","56"
"Taken","57"
"Taken","62"
"Taken","63"
"Taken","65"
"Taken","66"
"Taken","68"
"Taken","70"
"Taken","71"
"Taken","72"
"Taken","73"
"Taken","74"
"Taken","79"
"Taken","82"
"Taken","84"
"Taken","85"
"Taken","88"
"Taken","89"
"Taken","90"
"Taken","91"
"Taken","92"
"Taken","94"
"Taken","95"
"Taken","96"
"Taken","97"
"Taken","98"
"Taken","99"
"Taken","100"
"Taken","101"
"Taken","103"
"Taken","104"
"Taken","105"
"Taken","109"
"Taken","112"
"Taken","115"
"Taken","116"
"Taken","120"
"Taken","121"
"Taken","122"
"Taken","123"
"Taken","126"
"Taken","127"
"Taken","128"
"Text","2"
"Text","4"
"Text","25"
"Text","34"
"Text","46"
"Text","60"
"Text","62"
"Text","82"
"Text","86"
"Text","87"
"Text","97"
"Text","99"
"Text","105"
"Text","109"
"Text","112"
"Text","116"
"Text","117"
"Text","118"
"Text","121"
"Text","124"
"Text","127"
"Those People","2"
"Those People","8"
"Those People","13"
"Those People","14"
"Those People","16"
"Those People","18"
"Those People","19"
"Those People","27"
"Those People","34"
"Those People","39"
"Those People","46"
"Those People","47"
"Those People","48"
"Those People","52"
"Those People","61"
"Those People","75"
"Those People","84"
"Those People","90"
"Those People","93"
"Those People","94"
"Those People","95"
"Those People","100"
"Those People","102"
"Those People","104"
"Those People","105"
"Those People","106"
"Those People","112"
"Those People","114"
"Those People","115"
"Those People","117"
"Those People","119"
"Those People","129"
"Touch","2"
"Touch","3"
"Touch","6"
"Touch","8"
"Touch","11"
"Touch","12"
"Touch","14"
"Touch","16"
"Touch","18"
"Touch","30"
"Touch","46"
"Touch","47"
"Touch","50"
"Touch","53"
"Touch","57"
"Touch","74"
"Touch","76"
"Touch","82"
"Touch","87"
"Touch","92"
"Touch","93"
"Touch","96"
"Touch","98"
"Touch","100"
"Touch","101"
"Touch","104"
"Touch","109"
"Touch","113"
"Touch","127"
"Touch","130"
"Two or Three Things I Know About Her","2"
"Under Pressure","2"
"Under Pressure","94"
"Unspoken","2"
"Unspoken","14"
"Unspoken","91"
"Versus","2"
"Versus","3"
"Versus","4"
"Versus","10"
"Versus","14"
"Versus","15"
"Versus","17"
"Versus","27"
"Versus","29"
"Versus","32"
"Versus","33"
"Versus","35"
"Versus","40"
"Versus","42"
"Versus","45"
"Versus","46"
"Versus","47"
"Versus","48"
"Versus","52"
"Versus","55"
"Versus","61"
"Versus","62"
"Versus","63"
"Versus","65"
"Versus","79"
"Versus","81"
"Versus","87"
"Versus","91"
"Versus","93"
"Versus","94"
"Versus","96"
"Versus","101"
"Versus","104"
"Versus","105"
"Versus","106"
"Versus","107"
"Versus","108"
"Versus","109"
"Versus","110"
"Versus","111"
"Versus","113"
"Versus","115"
"Versus","116"
"Versus","117"
"Versus","118"
"Versus","120"
"Versus","121"
"Versus","122"
"Versus","124"
"Versus","125"
"Versus","127"
"Versus","128"
"Versus","129"
"War","2"
"War","5"
"War","13"
"War","15"
"War","16"
"War","18"
"War","20"
"War","22"
"War","25"
"War","26"
"War","27"
"War","32"
"War","33"
"War","34"
"War","35"
"War","37"
"War","40"
"War","41"
"War","42"
"War","43"
"War","45"
"War","47"
"War","53"
"War","55"
"War","56"
"War","57"
"War","62"
"War","65"
"War","67"
"War","68"
"War","73"
"War","74"
"War","78"
"War","81"
"War","88"
"War","92"
"War","96"
"War","98"
"War","102"
"War","105"
"War","106"
"War","108"
"War","111"
"War","112"
"War","113"
"War","114"
"War","126"
"War","127"
"War","128"
"Water","2"
"Water","6"
"Water","8"
"Water","9"
"Water","20"
"Water","25"
"Water","35"
"Water","43"
"Water","44"
"Water","45"
"Water","47"
"Water","52"
"Water","54"
"Water","57"
"Water","66"
"Water","78"
"Water","79"
"Water","85"
"Water","89"
"Water","91"
"Water","92"
"Water","93"
"Water","97"
"Water","99"
"Water","101"
"Water","102"
"Water","109"
"Water","111"
"Water","112"
"Water","116"
"Water","117"
"Water","119"
"Water","121"
"Water","125"
"Water","126"
"Water","127"
"Water","128"
"Water","129"
"Watership Down","2"
"Woman","2"
"Woman","3"
"Woman","9"
"Woman","16"
"Woman","18"
"Woman","19"
"Woman","21"
"Woman","22"
"Woman","26"
"Woman","27"
"Woman","34"
"Woman","35"
"Woman","40"
"Woman","42"
"Woman","43"
"Woman","45"
"Woman","46"
"Woman","47"
"Woman","48"
"Woman","52"
"Woman","53"
"Woman","56"
"Woman","61"
"Woman","63"
"Woman","64"
"Woman","71"
"Woman","74"
"Woman","77"
"Woman","78"
"Woman","79"
"Woman","80"
"Woman","85"
"Woman","87"
"Woman","90"
"Woman","91"
"Woman","92"
"Woman","94"
"Woman","97"
"Woman","98"
"Woman","102"
"Woman","103"
"Woman","104"
"Woman","105"
"Woman","106"
"Woman","107"
"Woman","108"
"Woman","109"
"Woman","110"
"Woman","111"
"Woman","112"
"Woman","113"
"Woman","116"
"Woman","119"
"Woman","120"
"Woman","123"
"Woman","125"
"Woman","126"
"Woman","127"
"Woman","128"
"Woman","130"
"A Woman","2"
"A Woman","16"
"A Woman","19"
"A Woman","26"
"A Woman","42"
"A Woman","43"
"A Woman","45"
"A Woman","46"
"A Woman","47"
"A Woman","48"
"A Woman","52"
"A Woman","61"
"A Woman","63"
"A Woman","71"
"A Woman","78"
"A Woman","90"
"A Woman","91"
"A Woman","98"
"A Woman","104"
"A Woman","106"
"A Woman","108"
"A Woman","109"
"A Woman","112"
"A Woman","113"
"A Woman","116"
"A Woman","120"
"A Woman","123"
"A Woman","125"
"A Woman","126"
"A Woman","127"
"Y2K","2"
"Barry","3"
"Barry","4"
"Barry","40"
"Barry","68"
"Barry","81"
"Barry","93"
"Barry","102"
"Barry","104"
"Barry","105"
"Barry","107"
"Barry","109"
"Barry","113"
"Barry","120"
"Barry","123"
"Barry","126"
"Barry","128"
"The Bear","3"
"The Bear","89"
"Beyond","3"
"Beyond","7"
"Beyond","9"
"Beyond","11"
"Beyond","16"
"Beyond","17"
"Beyond","18"
"Beyond","22"
"Beyond","26"
"Beyond","30"
"Beyond","45"
"Beyond","47"
"Beyond","57"
"Beyond","65"
"Beyond","80"
"Beyond","81"
"Beyond","82"
"Beyond","91"
"Beyond","92"
"Beyond","95"
"Beyond","96"
"Beyond","98"
"Beyond","101"
"Beyond","104"
